1045	2 5 7 13	12.21	84%	11.91	5.68
1046	2 9 11 13	12.21	81.8%	11.58	5.62
1047	1 5 8 11	12.22	89.4%	12.56	5.59
1048	3 4 8 9	12.27	88%	12.38	5.08
1049	2 5 11 12	12.28	77.1%	10.68	5.59
1050	3 3 3 11	12.3	78.4%	10.97	5.53
1051	2 4 4 5	12.33	82.2%	11.49	5.27
1052	2 5 7 11	12.35	82.4%	11.78	5.85
1053	2 4 4 10	12.36	89.9%	12.56	5.23
1054	7 10 10 12	12.42	77.9%	11.32	5.34
1055	6 9 9 12	12.43	86.9%	12.37	5.86
1056	2 3 6 12	12.45	91.2%	12.88	5.25
1057	4 4 6 9	12.46	77.1%	10.66	5.61
1058	2 6 6 7	12.47	78.5%	10.97	5.73
1059	4 9 10 11	12.53	76.5%	10.8	5.84
1060	7 9 10 11	12.53	77.2%	11	5.43
1061	3 3 3 4	12.54	82.4%	11.65	5.93
1062	1 4 5 7	12.64	88%	12.63	5.33
1063	4 4 6 10	12.65	87.6%	12.61	5.31
1064	4 10 11 13	12.67	75.8%	10.76	5.78
1065	6 9 10 12	12.67	80.4%	11.61	6.12
1066	3 4 9 9	12.71	84.5%	12.29	5.12
1067	3 3 6 8	12.72	74.6%	10.63	5.79
1068	4 4 7 8	12.72	84.1%	12.5	5.69
1069	7 7 9 10	12.79	75.9%	11.43	5.32
1070	1 5 8 13	12.81	80.2%	11.67	5.94
1071	4 6 9 13	12.81	85.5%	12.79	5.3
1072	1 4 7 9	12.84	81.9%	11.99	5.12
1073	3 5 6 11	12.84	82.3%	12.25	6.75
1074	2 4 5 7	12.85	78.3%	11.44	5.71
1075	4 8 12 12	12.86	85.5%	12.23	5.88
1076	2 2 2 7	12.87	72.6%	9.82	5.81
1077	3 5 11 12	12.92	79.8%	11.6	5.84
1078	2 4 8 13	12.94	82.4%	12.24	5.91
1079	3 3 5 10	12.94	83.1%	12.17	5.36
1080	2 5 10 13	12.95	81.9%	12.45	5.93
1081	3 3 9 13	13.01	74.3%	10.84	6.15
1082	4 7 10 12	13.03	79.5%	11.61	5.68
1083	1 4 5 9	13.05	82.1%	12.2	6.74
1084	2 3 3 3	13.06	82.5%	12.08	6.04
1085	5 6 10 12	13.11	75.8%	11.19	5.63
1086	4 5 8 13	13.15	78%	11.6	5.99
1087	5 7 7 9	13.18	74.1%	11.27	5.24
1088	4 4 6 8	13.19	83.9%	12.57	6.85
1089	3 5 6 13	13.22	76.1%	11.52	5.71
1090	6 9 11 13	13.23	72.6%	10.56	6.22
1091	1 4 6 6	13.27	80.3%	12.02	6.43
1092	2 3 8 8	13.31	80.2%	12.14	5.94
1093	4 4 5 12	13.31	79%	11.8	6.19
1094	2 3 5 10	13.35	80.3%	12.13	5.41
1095	5 7 11 13	13.36	70.9%	10.3	5.4
1096	1 5 6 11	13.37	80.9%	12.2	6.63
1097	5 5 7 10	13.45	73.9%	11.61	5.13
1098	1 4 5 8	13.5	82.5%	12.74	5.8
1099	3 5 7 8	13.52	85.3%	13.1	6.01
1100	5 9 10 13	13.52	78%	11.77	5.97
1101	6 9 11 12	13.55	75.3%	11.24	6.12
1102	5 7 10 10	13.59	76.7%	12.3	5.43
1103	1 1 6 9	13.62	80.6%	11.74	6.62
1104	4 10 10 12	13.64	78.2%	12.33	6.4
1105	2 8 10 13	13.66	80.7%	12.83	6.18
1106	2 7 10 11	13.69	78.9%	12.51	6.22
1107	2 2 2 9	13.74	76%	11.21	6.5
1108	7 10 11 13	13.74	73.7%	11.34	6.02
1109	6 7 7 10	13.79	72.8%	11.08	5.46
1110	1 3 6 10	13.84	82.3%	12.45	7.05
1111	3 8 9 11	13.85	79.9%	12.81	6.92
1112	6 8 11 12	13.88	77.7%	12.49	5.89
1113	4 5 8 10	13.93	75.6%	11.6	6.02
1114	2 3 7 8	13.99	80.4%	12.87	5.66
1115	6 12 12 12	14.03	76.2%	11.83	6.8
1116	2 10 12 13	14.08	81.3%	13.29	6.15
1117	6 7 10 10	14.19	70.5%	10.76	5.92
1118	2 3 8 9	14.24	81.1%	13.05	6.31
1119	2 4 7 9	14.25	80.3%	13.36	6.38
1120	3 5 9 9	14.25	79.2%	13.14	6.22
1121	2 2 5 9	14.3	74%	11.91	6.31
1122	3 3 9 11	14.31	79.2%	13.27	5.82
1123	1 3 7 9	14.35	80.2%	12.86	5.57
1124	2 4 9 10	14.37	79.6%	13.19	6.08
1125	5 7 9 11	14.38	71.2%	11.14	5.93
1126	3 3 8 10	14.45	81%	13.81	5.8
1127	3 5 5 11	14.47	79.5%	13.35	5.63
1128	3 5 12 12	14.47	67.7%	9.98	6.1
1129	1 3 5 6	14.68	86.5%	14.42	6
1130	5 5 9 11	14.73	71.4%	12.42	5.28
1131	4 6 9 12	14.75	77.5%	12.74	7.04
1132	3 4 4 10	14.76	77.1%	12.41	6.83
1133	2 6 9 12	14.8	82.9%	13.85	6.61
1134	2 6 12 13	14.84	78.7%	13.59	5.97
1135	3 4 4 11	14.86	76.3%	12.9	6.56
1136	2 2 3 4	14.89	77.6%	13.1	6.02
1137	5 9 9 12	14.89	76.1%	13.2	6.75
1138	2 5 9 10	14.91	78.1%	13.37	6.4
1139	3 4 7 12	14.91	82.8%	14.34	6.31
1140	3 3 4 13	14.95	76.4%	12.52	6.93
1141	4 4 4 10	14.97	77%	12.92	6.51
1142	5 6 6 12	15.01	80.7%	13.74	6.19
1143	3 4 10 10	15.03	75.6%	13.08	6.15
1144	6 10 10 13	15.04	69%	11.13	6.24
1145	3 6 11 13	15.11	73.1%	11.67	6.98
1146	4 4 5 13	15.13	72.7%	12.14	7.17
1147	3 6 8 13	15.14	81.7%	14.61	6.39
1148	1 5 11 12	15.16	71.2%	11.51	6.13
1149	2 5 9 11	15.16	76.5%	13.34	7.01
1150	2 2 5 10	15.18	78.7%	13.7	5.88
1151	2 2 7 7	15.24	70%	11.56	6.12
1152	4 5 8 11	15.28	73.2%	12.2	7
1153	3 6 8 12	15.32	80.5%	14.02	6.22
1154	3 6 6 13	15.4	72.8%	12.35	6.61
1155	3 3 9 10	15.43	78%	13.85	6.26
1156	4 7 8 12	15.46	79.4%	14.2	6.89
1157	5 7 8 10	15.5	70.8%	12.38	5.86
1158	2 5 8 8	15.53	71.7%	12.05	6.87
1159	2 4 10 11	15.55	79.4%	14.32	6.61
1160	5 5 5 12	15.62	67.6%	10.44	6.46
1161	1 4 4 6	15.66	79.6%	13.74	6.84
1162	2 6 11 12	15.87	77.6%	14.26	6.55
1163	1 5 5 10	15.9	71%	11.98	7.15
1164	4 6 8 10	15.92	76.1%	13.09	7.85
1165	2 5 5 9	15.95	78.7%	14.63	6.09
1166	5 7 12 12	15.95	66.1%	10.66	6.33
1167	2 3 8 10	15.96	82.1%	15.19	6.62
1168	7 9 12 12	15.98	64.1%	9.64	5.73
1169	4 5 7 13	16.03	72.6%	12.73	6.46
1170	3 3 8 13	16.06	69.3%	11.54	6.32
1171	7 7 7 12	16.15	65%	9.22	6.17
1172	1 3 12 13	16.33	75.7%	13.88	7
1173	1 3 8 10	16.42	71.1%	12.66	6.7
1174	2 6 10 11	16.45	73.7%	13.68	6.96
1175	2 3 6 7	16.48	80.9%	15.3	6.8
1176	5 6 9 13	16.54	68.9%	12.63	6.23
1177	4 7 8 11	16.69	68.2%	11.02	6.77
1178	3 10 11 13	16.7	71.4%	13.62	6.48
1179	5 5 6 8	16.84	78.3%	15.12	6.7
1180	2 2 6 7	16.87	72.4%	13.38	7.06
1181	4 9 9 12	16.9	71.5%	13.68	6.7
1182	1 4 10 12	16.96	72.3%	13.03	6.74
1183	6 8 9 10	16.98	71.1%	13.1	7.37
1184	1 3 11 12	17	75.8%	14.59	7.49
1185	2 6 6 9	17.02	72.7%	13.34	6.77
1186	3 9 9 13	17.03	67.2%	12.32	6.24
1187	6 10 11 12	17.05	69.6%	13.41	6.52
1188	2 3 7 10	17.15	76.9%	15.1	6.86
1189	2 4 4 9	17.16	73.3%	13.68	7.51
1190	2 3 7 7	17.25	76.7%	15.43	6.71
1191	6 6 9 10	17.26	70.1%	13.59	6.98
1192	2 2 9 12	17.45	73.1%	15.17	6.6
1193	2 7 10 10	17.47	67.9%	13.62	5.95
1194	5 7 7 10	17.63	67.8%	13.46	6.7
1195	10 12 12 12	17.67	64.2%	10.57	6.02
1196	6 6 6 10	17.69	66%	11.83	6.71
1197	8 8 8 11	17.9	63.4%	10.71	6.36
1198	3 5 8 9	17.97	75.7%	16.01	7.72
1199	3 5 7 12	18.08	71%	14.4	7.98
1200	3 8 9 13	18.13	73.8%	15.54	7.25
1201	3 9 9 11	18.17	70.1%	14.07	7.75
1202	2 8 10 12	18.18	80%	16.75	7.67
1203	3 6 8 10	18.35	66.4%	12.34	7.06
1204	2 6 8 9	18.37	72.7%	15.54	6.65
1205	3 4 8 13	18.61	70%	13.99	7.95
1206	4 5 6 9	18.61	75.5%	16.67	7.12
1207	2 6 7 10	18.66	69.8%	13.33	7.47
1208	2 6 9 10	18.71	69.5%	14.95	6.87
1209	9 9 9 12	18.73	63.5%	10.16	6.96
1210	3 5 12 13	18.8	68.2%	14.67	6.65
1211	8 10 12 13	18.84	67.5%	14.62	6.46
1212	4 8 9 12	19.24	72.8%	16.57	7
1213	2 4 7 8	19.37	76.4%	17.08	7.37
1214	2 3 10 10	19.51	69%	14.74	7.72
1215	2 7 10 12	19.59	70.4%	16.12	7.16
1216	1 3 3 8	19.6	73.9%	15.9	7.93
1217	2 2 9 10	19.64	65.3%	14.54	7.52
1218	2 2 4 4	19.79	71.8%	15.34	8.33
1219	3 5 9 10	19.97	68%	14.81	7.87
1220	6 8 8 9	20.08	62.9%	11.92	7.23
1221	2 2 4 12	20.12	75.3%	15.78	9.45
1222	8 10 12 12	20.15	63.3%	11.81	7.54
1223	2 3 11 11	20.29	68.1%	15.26	7.84
1224	1 5 7 10	20.58	69.8%	16.44	7.81
1225	1 3 8 11	20.67	73.4%	17	8.3
1226	2 3 9 12	20.81	66.8%	13.45	7.89
1227	6 8 10 11	20.88	63.8%	14.06	7.56
1228	5 9 12 13	20.94	64.6%	16	7.29
1229	3 5 10 11	21.12	69.2%	16.28	8.6
1230	7 8 8 10	21.15	61.2%	12.58	8.1
1231	1 2 8 10	21.16	67.9%	15.37	8
1232	3 6 9 13	21.18	69.2%	17.33	7.72
1233	9 11 12 12	21.21	59.6%	10.96	6.56
1234	4 4 8 9	21.39	69.8%	17.11	8.49
1235	2 7 12 12	21.44	62.6%	12.74	7.75
1236	1 6 10 12	21.47	65.7%	14.29	7.95
1237	2 3 5 8	21.64	73.1%	18.27	7.96
1238	2 3 3 5	21.66	69.6%	16.27	8.76
1239	3 3 7 8	21.66	68.8%	17.26	8.3
1240	10 10 10 12	21.75	60.8%	10.73	7.26
1241	3 5 7 11	21.79	64.2%	14.79	8.06
1242	4 5 7 10	22.64	63.3%	14.84	8.22
1243	5 7 10 13	22.66	61.7%	16.53	7.4
1244	2 9 10 10	22.86	61.4%	17.02	7.64
1245	2 4 5 10	23.05	67.5%	17.46	8.22
1246	2 3 6 8	23.44	75.2%	20.39	8.94
1247	5 9 11 13	23.56	61.5%	16.78	7.84
1248	3 4 5 13	23.99	65.7%	18.18	8.62
1249	1 5 9 12	24.32	62.4%	14.37	8.9
1250	5 7 9 10	24.9	61.2%	16.09	9.07
1251	4 10 11 12	25.09	62.9%	17.75	9.05
1252	2 4 5 5	25.16	60.1%	15.51	8.5
1253	3 4 4 4	25.41	67.5%	18.44	10.11
1254	2 5 10 12	25.54	64.1%	18.38	8.98
1255	6 6 7 11	25.58	57.9%	13.72	8.59
1256	8 9 11 11	25.62	58.5%	16.17	8.56
1257	2 2 5 8	25.71	63.5%	17.01	9.37
1258	8 8 9 12	25.73	56.7%	13.04	7.88
1259	2 2 6 11	25.79	62.2%	18.73	8.77
1260	4 9 10 12	25.92	62.1%	17.61	9.5
1261	3 4 7 8	26.19	60.7%	14.87	8.61
1262	5 6 6 9	26.3	58.8%	14.63	9.08
1263	3 9 11 13	26.63	57.8%	14.24	8.6
1264	5 6 7 9	26.66	59.9%	16.29	9.24
1265	4 7 8 10	26.81	62.2%	18.93	9.2
1266	3 5 10 10	26.86	53.9%	12.96	7.06
1267	2 3 13 13	27.79	58.3%	18.04	9.92
1268	2 6 9 9	27.81	57.6%	14.83	8.58
1269	1 7 12 13	28.07	56.3%	15.54	9.47
1270	3 4 5 11	28.47	63.6%	20.9	10.17
1271	1 4 9 13	28.68	61%	19.3	10.38
1272	4 10 10 11	28.9	54.7%	19.8	9.44
1273	3 3 6 6	29.07	57.9%	14.58	8.69
1274	6 6 9 13	29.86	54.1%	13.77	8.82
1275	4 5 9 12	30.01	60.6%	22.74	10.65
1276	2 3 7 9	30.76	57.9%	18.49	10.28
1277	4 4 7 13	31.43	53.8%	15.26	9.52
1278	2 5 12 13	31.44	58.3%	22.43	10.04
1279	2 2 7 10	31.93	53.3%	16.68	9.02
1280	1 4 6 10	33.08	55.8%	19.36	9.87
1281	3 6 7 10	33.34	57.3%	22.27	10.63
1282	1 2 7 7	33.66	54.9%	17.81	10.65
1283	2 5 8 12	34.2	54.5%	18.3	10.15
1284	3 8 10 12	34.86	54%	21.1	10.88
1285	2 5 7 9	35.29	53.1%	23.64	10.5
1286	2 2 3 10	35.35	54.8%	18.39	10.37
1287	2 4 7 7	35.67	50.9%	17.49	9.7
1288	6 7 11 11	35.83	46.3%	20.02	10.23
1289	7 9 11 12	36.66	50.3%	18.03	10.7
1290	2 2 6 9	37.51	52%	18.52	10.54
1291	4 7 9 11	37.6	51.7%	23.12	11.36
1292	2 2 3 5	39.26	51.6%	15.76	9.07
1293	5 5 8 11	39.89	46.3%	24.86	11.41
1294	3 6 6 10	40.84	49.9%	19	11.07
1295	7 8 9 12	42.42	48.4%	16.52	10.32
1296	5 10 10 11	42.47	42%	15.3	7.29
1297	1 5 11 11	42.51	43.6%	16.54	10.14
1298	1 2 9 11	46.47	44.8%	22.97	12.73
1299	4 9 11 11	47.32	43.9%	25.8	14.34
1300	1 7 13 13	47.48	41.7%	14.6	8.98
1301	1 5 5 5	48	43.5%	12.18	7.4
1302	5 9 10 11	48.46	42.9%	28.85	13.86
1303	5 10 10 13	48.89	39.1%	17.34	8.12
1304	6 7 7 11	49.82	42.8%	28.52	15.23
1305	3 3 7 7	50.46	40.7%	13.08	7.79
1306	3 5 8 13	52.48	42.1%	30.96	14.43
1307	8 9 10 12	52.48	42.7%	22.66	14.43
1308	2 5 6 9	54.58	44.2%	27.95	14.1
1309	1 6 11 13	54.62	38.6%	19.03	10.36
1310	4 6 6 10	57.32	40.4%	23.41	12.82
1311	1 3 9 10	57.65	41%	23.57	12.84
1312	2 2 11 11	58.28	40.2%	13.77	9.12
1313	4 4 7 7	59.04	39%	15.21	8.76
1314	5 7 9 12	59.1	39.2%	18.05	11.43
1315	4 5 6 12	59.93	43.9%	22.03	16.15
1316	4 6 7 9	60.04	41.8%	20.04	12.65
1317	4 4 10 10	62.58	39.6%	13.71	9.3
1318	4 7 11 13	63.03	37%	31.44	16.88
1319	3 5 8 12	64	38%	28.28	13.73
1320	3 4 6 13	64.22	40.2%	20.84	12.22
1321	4 5 6 11	64.51	37.4%	19.9	11.2
1322	6 12 12 13	64.62	37.8%	15.65	8.77
1323	5 7 10 11	64.89	36.2%	24.87	13.85
1324	5 8 9 13	65.12	35.4%	34.56	16.53
1325	6 7 8 12	66.39	40.3%	17.74	12.85
1326	2 4 11 12	67.45	39.4%	24.74	14.4
1327	7 10 12 13	67.67	37.7%	22.94	13.26
1328	2 2 13 13	68.05	37.1%	14.67	8.86
1329	6 11 12 12	68.71	36%	16.04	9.5
1330	5 6 8 13	70.86	36.1%	22.97	11.84
1331	2 7 8 9	71.81	39.1%	18.98	11.57
1332	2 2 6 13	74.57	33.4%	31.5	17.1
1333	1 4 7 11	75.48	35.5%	30.58	16.97
1334	5 6 9 11	75.91	33.4%	26.68	15.29
1335	6 9 9 10	79.85	32.3%	33.4	18.86
1336	7 8 8 13	85.76	30%	27.44	15.53
1337	2 5 7 8	87.54	32.8%	28.85	16.18
1338	4 8 8 13	88.89	29.3%	25.3	14.77
1339	2 7 7 10	89.87	27.3%	27.94	13.56
1340	3 8 8 10	90.4	29.3%	25.99	16.42
1341	3 3 7 13	91.77	27.4%	32.91	18.72
1342	4 8 8 11	92.49	29.9%	23.73	14.37
1343	5 7 7 11	94.04	27.2%	26	13.2
1344	5 5 7 11	96.58	26.2%	26.8	14.13
1345	7 8 10 11	97.01	29.9%	24.57	14.63
1346	2 2 10 11	97.8	30.5%	26.73	17.45
1347	2 3 8 13	101	31.5%	24.13	13.33
1348	9 11 12 13	102.06	28.5%	21.86	12.84
1349	1 8 12 12	106.72	28.9%	21.26	13.71
1350	3 3 5 7	110.05	29.1%	29.61	19.15
1351	3 7 9 13	112.26	26%	40.58	22.48
1352	2 9 13 13	113.44	24.7%	31.38	19.8
1353	2 4 7 12	115.67	27.8%	30.64	18.17
1354	2 4 10 10	117.57	25.6%	30.43	19.94
1355	3 6 6 11	117.74	27.1%	25.81	16.07
1356	1 6 6 8	121.71	28.6%	22.67	14.15
1357	3 3 8 8	124.3	30%	15.79	10.76
1358	3 5 7 13	128.53	23.4%	39.59	21.87
1359	2 5 5 10	195.98	21.7%	24.08	16.83
1360	1 4 5 6	196.97	28.4%	18.88	12.2
1361	2 3 5 12	211.02	20.3%	30.15	22.74
1362	1 3 4 6	213.19	26.7%	20.35	12.84
